"","X1","X14","X4"
"18798",347,1947,4
"18803",347,1986,6
"18808",347,2056,6
"18816",347,2158,6
"18825",347,2281,8
"18829",347,2332,9
"18837",347,2460,8
"18845",347,2607,11
"18849",347,2835,6
"18857",347,2908,7
"18862",347,2945,9
"18884",347,3375,8
"18892",347,3488,11
"18896",347,3581,6
"18900",347,3783,8
"18906",347,3926,8
"21013",393,542,9
"21021",393,598,11
"21029",393,651,5
"21037",393,697,4
"21050",393,792,6
"21054",393,813,6
"21058",393,875,9
"21070",393,1062,8
"21074",393,1085,8
"21087",393,1227,6
"21091",393,1368,9
"21099",393,1498,7
"21103",393,1585,11
"21111",393,1744,9
"21129",393,1947,6
"21134",393,1986,8
"21139",393,2056,6
"21147",393,2158,10
"21156",393,2281,4
"21160",393,2332,7
"21168",393,2460,6
"21176",393,2607,9
"21180",393,2835,6
"21188",393,2908,9
"21193",393,2945,5
"21215",393,3375,6
"21223",393,3488,7
"21227",393,3581,8
"21231",393,3783,10
"21237",393,3926,12
"27300",542,598,4
"27308",542,651,4
"27316",542,697,7
"27329",542,792,5
"27333",542,813,7
"27337",542,875,8
"27349",542,1062,7
"27353",542,1085,7
"27366",542,1227,9
"27370",542,1368,8
"27378",542,1498,8
"27382",542,1585,8
"27390",542,1744,8
"27408",542,1947,7
"27413",542,1986,9
"27418",542,2056,7
"27426",542,2158,7
"27435",542,2281,11
"27439",542,2332,6
"27447",542,2460,9
"27455",542,2607,6
"27459",542,2835,7
"27467",542,2908,6
"27472",542,2945,8
"27494",542,3375,9
"27502",542,3488,12
"27506",542,3581,11
"27510",542,3783,9
"27516",542,3926,9
"29104",598,651,8
"29112",598,697,9
"29125",598,792,9
"29129",598,813,11
"29133",598,875,8
"29145",598,1062,7
"29149",598,1085,9
"29162",598,1227,9
"29166",598,1368,8
"29174",598,1498,8
"29178",598,1585,8
"29186",598,1744,6
"29204",598,1947,9
"29209",598,1986,7
"29214",598,2056,9
"29222",598,2158,7
"29231",598,2281,11
"29235",598,2332,8
"29243",598,2460,9
"29251",598,2607,8
"29255",598,2835,7
"29263",598,2908,4
"29268",598,2945,10
"29290",598,3375,11
"29298",598,3488,10
"29302",598,3581,11
"29306",598,3783,7
"29312",598,3926,5
"30844",651,697,5
"30857",651,792,7
"30861",651,813,7
"30865",651,875,6
"30877",651,1062,9
"30881",651,1085,9
"30894",651,1227,5
"30898",651,1368,10
"30906",651,1498,8
"30910",651,1585,8
"30918",651,1744,8
"30936",651,1947,5
"30941",651,1986,7
"30946",651,2056,7
"30954",651,2158,9
"30963",651,2281,7
"30967",651,2332,10
"30975",651,2460,11
"30983",651,2607,6
"30987",651,2835,7
"30995",651,2908,10
"31000",651,2945,4
"31022",651,3375,9
"31030",651,3488,10
"31034",651,3581,11
"31038",651,3783,7
"31044",651,3926,13
"32525",697,792,6
"32529",697,813,6
"32533",697,875,9
"32545",697,1062,8
"32549",697,1085,6
"32562",697,1227,8
"32566",697,1368,11
"32574",697,1498,9
"32578",697,1585,7
"32586",697,1744,7
"32604",697,1947,6
"32609",697,1986,10
"32614",697,2056,8
"32622",697,2158,10
"32631",697,2281,4
"32635",697,2332,9
"32643",697,2460,8
"32651",697,2607,7
"32655",697,2835,6
"32663",697,2908,9
"32668",697,2945,7
"32690",697,3375,8
"32698",697,3488,9
"32702",697,3581,8
"32706",697,3783,10
"32712",697,3926,12
"35103",792,813,4
"35107",792,875,7
"35119",792,1062,10
"35123",792,1085,8
"35136",792,1227,10
"35140",792,1368,5
"35148",792,1498,7
"35152",792,1585,7
"35160",792,1744,7
"35178",792,1947,6
"35183",792,1986,8
"35188",792,2056,6
"35196",792,2158,10
"35205",792,2281,10
"35209",792,2332,5
"35217",792,2460,6
"35225",792,2607,9
"35229",792,2835,6
"35237",792,2908,7
"35242",792,2945,7
"35264",792,3375,10
"35272",792,3488,11
"35276",792,3581,10
"35280",792,3783,12
"35286",792,3926,8
"35865",813,875,5
"35877",813,1062,8
"35881",813,1085,6
"35894",813,1227,10
"35898",813,1368,9
"35906",813,1498,11
"35910",813,1585,7
"35918",813,1744,11
"35936",813,1947,8
"35941",813,1986,10
"35946",813,2056,8
"35954",813,2158,8
"35963",813,2281,8
"35967",813,2332,7
"35975",813,2460,8
"35983",813,2607,5
"35987",813,2835,8
"35995",813,2908,9
"36000",813,2945,7
"36022",813,3375,6
"36030",813,3488,11
"36034",813,3581,8
"36038",813,3783,10
"36044",813,3926,10
"36619",875,1062,11
"36623",875,1085,9
"36636",875,1227,7
"36640",875,1368,6
"36648",875,1498,8
"36652",875,1585,6
"36660",875,1744,10
"36678",875,1947,7
"36683",875,1986,7
"36688",875,2056,9
"36696",875,2158,7
"36705",875,2281,9
"36709",875,2332,10
"36717",875,2460,11
"36725",875,2607,6
"36729",875,2835,9
"36737",875,2908,8
"36742",875,2945,8
"36764",875,3375,9
"36772",875,3488,10
"36776",875,3581,9
"36780",875,3783,9
"36786",875,3926,9
"38753",1062,1085,6
"38766",1062,1227,8
"38770",1062,1368,11
"38778",1062,1498,9
"38782",1062,1585,9
"38790",1062,1744,9
"38808",1062,1947,10
"38813",1062,1986,8
"38818",1062,2056,8
"38826",1062,2158,6
"38835",1062,2281,8
"38839",1062,2332,9
"38847",1062,2460,10
"38855",1062,2607,7
"38859",1062,2835,8
"38867",1062,2908,11
"38872",1062,2945,11
"38894",1062,3375,4
"38902",1062,3488,7
"38906",1062,3581,10
"38910",1062,3783,8
"38916",1062,3926,8
"39444",1085,1227,6
"39448",1085,1368,7
"39456",1085,1498,11
"39460",1085,1585,5
"39468",1085,1744,11
"39486",1085,1947,6
"39491",1085,1986,10
"39496",1085,2056,6
"39504",1085,2158,6
"39513",1085,2281,8
"39517",1085,2332,9
"39525",1085,2460,8
"39533",1085,2607,9
"39537",1085,2835,10
"39545",1085,2908,9
"39550",1085,2945,11
"39572",1085,3375,6
"39580",1085,3488,9
"39584",1085,3581,4
"39588",1085,3783,8
"39594",1085,3926,10
"41541",1227,1368,7
"41549",1227,1498,7
"41553",1227,1585,9
"41561",1227,1744,9
"41579",1227,1947,4
"41584",1227,1986,4
"41589",1227,2056,6
"41597",1227,2158,6
"41606",1227,2281,6
"41610",1227,2332,13
"41618",1227,2460,10
"41626",1227,2607,11
"41630",1227,2835,10
"41638",1227,2908,11
"41643",1227,2945,9
"41665",1227,3375,8
"41673",1227,3488,9
"41677",1227,3581,6
"41681",1227,3783,4
"41687",1227,3926,10
"42159",1368,1498,4
"42163",1368,1585,6
"42171",1368,1744,6
"42189",1368,1947,7
"42194",1368,1986,7
"42199",1368,2056,7
"42207",1368,2158,9
"42216",1368,2281,11
"42220",1368,2332,6
"42228",1368,2460,7
"42236",1368,2607,12
"42240",1368,2835,11
"42248",1368,2908,6
"42253",1368,2945,10
"42275",1368,3375,11
"42283",1368,3488,8
"42287",1368,3581,7
"42291",1368,3783,11
"42297",1368,3926,7
"43335",1498,1585,10
"43343",1498,1744,4
"43361",1498,1947,7
"43366",1498,1986,7
"43371",1498,2056,11
"43379",1498,2158,11
"43388",1498,2281,9
"43392",1498,2332,6
"43400",1498,2460,7
"43408",1498,2607,10
"43412",1498,2835,9
"43420",1498,2908,8
"43425",1498,2945,10
"43447",1498,3375,9
"43455",1498,3488,8
"43459",1498,3581,9
"43463",1498,3783,11
"43469",1498,3926,7
"43905",1585,1744,6
"43923",1585,1947,7
"43928",1585,1986,9
"43933",1585,2056,9
"43941",1585,2158,11
"43950",1585,2281,11
"43954",1585,2332,10
"43962",1585,2460,11
"43970",1585,2607,8
"43974",1585,2835,9
"43982",1585,2908,10
"43987",1585,2945,8
"44009",1585,3375,11
"44017",1585,3488,8
"44021",1585,3581,9
"44025",1585,3783,9
"44031",1585,3926,9
"44999",1744,1947,9
"45004",1744,1986,7
"45009",1744,2056,11
"45017",1744,2158,13
"45026",1744,2281,9
"45030",1744,2332,8
"45038",1744,2460,9
"45046",1744,2607,10
"45050",1744,2835,9
"45058",1744,2908,8
"45063",1744,2945,8
"45085",1744,3375,13
"45093",1744,3488,8
"45097",1744,3581,11
"45101",1744,3783,9
"45107",1744,3926,7
"47191",1947,1986,4
"47196",1947,2056,8
"47204",1947,2158,10
"47213",1947,2281,10
"47217",1947,2332,11
"47225",1947,2460,8
"47233",1947,2607,11
"47237",1947,2835,6
"47245",1947,2908,9
"47250",1947,2945,7
"47272",1947,3375,8
"47280",1947,3488,9
"47284",1947,3581,6
"47288",1947,3783,6
"47294",1947,3926,8
"47746",1986,2056,8
"47754",1986,2158,8
"47763",1986,2281,10
"47767",1986,2332,13
"47775",1986,2460,10
"47783",1986,2607,13
"47787",1986,2835,8
"47795",1986,2908,9
"47800",1986,2945,7
"47822",1986,3375,10
"47830",1986,3488,7
"47834",1986,3581,8
"47838",1986,3783,4
"47844",1986,3926,6
"48279",2056,2158,4
"48288",2056,2281,6
"48292",2056,2332,7
"48300",2056,2460,6
"48308",2056,2607,9
"48312",2056,2835,8
"48320",2056,2908,7
"48325",2056,2945,7
"48347",2056,3375,8
"48355",2056,3488,7
"48359",2056,3581,8
"48363",2056,3783,8
"48369",2056,3926,10
"49076",2158,2281,6
"49080",2158,2332,9
"49088",2158,2460,8
"49096",2158,2607,7
"49100",2158,2835,10
"49108",2158,2908,7
"49113",2158,2945,11
"49135",2158,3375,6
"49143",2158,3488,9
"49147",2158,3581,6
"49151",2158,3783,6
"49157",2158,3926,8
"49890",2281,2332,9
"49898",2281,2460,8
"49906",2281,2607,7
"49910",2281,2835,8
"49918",2281,2908,9
"49923",2281,2945,7
"49945",2281,3375,6
"49953",2281,3488,7
"49957",2281,3581,6
"49961",2281,3783,8
"49967",2281,3926,12
"50232",2332,2460,3
"50240",2332,2607,6
"50244",2332,2835,7
"50252",2332,2908,4
"50257",2332,2945,8
"50279",2332,3375,7
"50287",2332,3488,8
"50291",2332,3581,9
"50295",2332,3783,13
"50301",2332,3926,7
"50860",2460,2607,9
"50864",2460,2835,8
"50872",2460,2908,5
"50877",2460,2945,9
"50899",2460,3375,8
"50907",2460,3488,7
"50911",2460,3581,6
"50915",2460,3783,10
"50921",2460,3926,6
"51420",2607,2835,7
"51428",2607,2908,8
"51433",2607,2945,8
"51455",2607,3375,5
"51463",2607,3488,10
"51467",2607,3581,11
"51471",2607,3783,9
"51477",2607,3926,9
"51682",2835,2908,7
"51687",2835,2945,5
"51709",2835,3375,6
"51717",2835,3488,9
"51721",2835,3581,10
"51725",2835,3783,8
"51731",2835,3926,6
"52147",2908,2945,8
"52169",2908,3375,9
"52177",2908,3488,8
"52181",2908,3581,7
"52185",2908,3783,9
"52191",2908,3926,5
"52424",2945,3375,9
"52432",2945,3488,6
"52436",2945,3581,9
"52440",2945,3783,7
"52446",2945,3926,11
"53257",3375,3488,7
"53261",3375,3581,6
"53265",3375,3783,8
"53271",3375,3926,8
"53441",3488,3581,7
"53445",3488,3783,9
"53451",3488,3926,9
"53511",3581,3783,6
"53517",3581,3926,8
"53567",3783,3926,6
