"","X1","X14","X4"
"15274",289,1787,10
"15279",289,1841,5
"15283",289,1875,8
"15293",289,1986,9
"15298",289,2056,7
"15302",289,2107,7
"15311",289,2211,6
"15323",289,2389,9
"15327",289,2460,11
"15339",289,2835,7
"15343",289,2866,7
"15352",289,2945,4
"15366",289,3134,10
"15371",289,3341,7
"15388",289,3746,9
"15393",289,3857,7
"15398",289,3994,13
"16230",304,325,7
"16238",304,365,7
"16243",304,392,6
"16248",304,420,5
"16252",304,437,5
"16265",304,512,4
"16273",304,559,9
"16277",304,596,7
"16281",304,613,6
"16289",304,666,6
"16293",304,696,6
"16302",304,765,9
"16314",304,862,8
"16334",304,1112,7
"16338",304,1150,8
"16342",304,1203,7
"16352",304,1437,8
"16360",304,1585,6
"16372",304,1787,10
"16377",304,1841,5
"16381",304,1875,6
"16391",304,1986,9
"16396",304,2056,7
"16400",304,2107,7
"16409",304,2211,6
"16421",304,2389,7
"16425",304,2460,7
"16437",304,2835,7
"16441",304,2866,5
"16450",304,2945,8
"16464",304,3134,8
"16469",304,3341,9
"16486",304,3746,9
"16491",304,3857,9
"16496",304,3994,9
"17320",325,365,4
"17325",325,392,7
"17330",325,420,6
"17334",325,437,4
"17347",325,512,7
"17355",325,559,6
"17359",325,596,6
"17363",325,613,5
"17371",325,666,11
"17375",325,696,11
"17384",325,765,8
"17396",325,862,9
"17416",325,1112,8
"17420",325,1150,9
"17424",325,1203,8
"17434",325,1437,9
"17442",325,1585,11
"17454",325,1787,13
"17459",325,1841,8
"17463",325,1875,7
"17473",325,1986,8
"17478",325,2056,8
"17482",325,2107,10
"17491",325,2211,9
"17503",325,2389,4
"17507",325,2460,8
"17519",325,2835,6
"17523",325,2866,10
"17532",325,2945,7
"17546",325,3134,13
"17551",325,3341,6
"17568",325,3746,12
"17573",325,3857,8
"17578",325,3994,12
"19441",365,392,7
"19446",365,420,4
"19450",365,437,6
"19463",365,512,9
"19471",365,559,6
"19475",365,596,6
"19479",365,613,5
"19487",365,666,11
"19491",365,696,9
"19500",365,765,4
"19512",365,862,7
"19532",365,1112,6
"19536",365,1150,7
"19540",365,1203,10
"19550",365,1437,7
"19558",365,1585,9
"19570",365,1787,9
"19575",365,1841,6
"19579",365,1875,9
"19589",365,1986,8
"19594",365,2056,6
"19598",365,2107,6
"19607",365,2211,9
"19619",365,2389,6
"19623",365,2460,8
"19635",365,2835,10
"19639",365,2866,8
"19648",365,2945,9
"19662",365,3134,9
"19667",365,3341,4
"19684",365,3746,10
"19689",365,3857,10
"19694",365,3994,12
"20736",392,420,5
"20740",392,437,7
"20753",392,512,6
"20761",392,559,9
"20765",392,596,9
"20769",392,613,10
"20777",392,666,6
"20781",392,696,4
"20790",392,765,9
"20802",392,862,8
"20822",392,1112,7
"20826",392,1150,8
"20830",392,1203,9
"20840",392,1437,6
"20848",392,1585,10
"20860",392,1787,10
"20865",392,1841,9
"20869",392,1875,10
"20879",392,1986,7
"20884",392,2056,5
"20888",392,2107,9
"20897",392,2211,8
"20909",392,2389,11
"20913",392,2460,7
"20925",392,2835,9
"20929",392,2866,9
"20938",392,2945,4
"20952",392,3134,10
"20957",392,3341,7
"20974",392,3746,9
"20979",392,3857,9
"20984",392,3994,9
"22005",420,437,4
"22018",420,512,7
"22026",420,559,8
"22030",420,596,6
"22034",420,613,7
"22042",420,666,9
"22046",420,696,7
"22055",420,765,6
"22067",420,862,9
"22087",420,1112,8
"22091",420,1150,9
"22095",420,1203,8
"22105",420,1437,7
"22113",420,1585,9
"22125",420,1787,11
"22130",420,1841,6
"22134",420,1875,11
"22144",420,1986,6
"22149",420,2056,6
"22153",420,2107,8
"22162",420,2211,7
"22174",420,2389,8
"22178",420,2460,6
"22190",420,2835,10
"22194",420,2866,6
"22203",420,2945,7
"22217",420,3134,9
"22222",420,3341,6
"22239",420,3746,6
"22244",420,3857,10
"22249",420,3994,10
"23012",437,512,9
"23020",437,559,6
"23024",437,596,8
"23028",437,613,7
"23036",437,666,9
"23040",437,696,7
"23049",437,765,6
"23061",437,862,11
"23081",437,1112,10
"23085",437,1150,9
"23089",437,1203,4
"23099",437,1437,7
"23107",437,1585,9
"23119",437,1787,11
"23124",437,1841,6
"23128",437,1875,9
"23138",437,1986,10
"23143",437,2056,10
"23147",437,2107,8
"23156",437,2211,7
"23168",437,2389,6
"23172",437,2460,6
"23184",437,2835,6
"23188",437,2866,8
"23197",437,2945,7
"23211",437,3134,11
"23216",437,3341,8
"23233",437,3746,10
"23238",437,3857,8
"23243",437,3994,10
"26140",512,559,7
"26144",512,596,5
"26148",512,613,4
"26156",512,666,4
"26160",512,696,6
"26169",512,765,9
"26181",512,862,8
"26201",512,1112,7
"26205",512,1150,10
"26209",512,1203,9
"26219",512,1437,10
"26227",512,1585,6
"26239",512,1787,10
"26244",512,1841,7
"26248",512,1875,6
"26258",512,1986,7
"26263",512,2056,5
"26267",512,2107,9
"26276",512,2211,6
"26288",512,2389,9
"26292",512,2460,9
"26304",512,2835,7
"26308",512,2866,7
"26317",512,2945,6
"26331",512,3134,10
"26336",512,3341,9
"26353",512,3746,7
"26358",512,3857,9
"26363",512,3994,9
"27980",559,596,8
"27984",559,613,5
"27992",559,666,7
"27996",559,696,7
"28005",559,765,6
"28017",559,862,9
"28037",559,1112,10
"28041",559,1150,7
"28045",559,1203,6
"28055",559,1437,11
"28063",559,1585,9
"28075",559,1787,9
"28080",559,1841,8
"28084",559,1875,9
"28094",559,1986,10
"28099",559,2056,8
"28103",559,2107,6
"28112",559,2211,7
"28124",559,2389,10
"28128",559,2460,10
"28140",559,2835,6
"28144",559,2866,8
"28153",559,2945,9
"28167",559,3134,9
"28172",559,3341,8
"28189",559,3746,8
"28194",559,3857,10
"28199",559,3994,10
"28878",596,613,5
"28886",596,666,7
"28890",596,696,7
"28899",596,765,4
"28911",596,862,5
"28931",596,1112,4
"28935",596,1150,7
"28939",596,1203,10
"28949",596,1437,9
"28957",596,1585,7
"28969",596,1787,9
"28974",596,1841,6
"28978",596,1875,7
"28988",596,1986,6
"28993",596,2056,6
"28997",596,2107,8
"29006",596,2211,11
"29018",596,2389,6
"29022",596,2460,8
"29034",596,2835,8
"29038",596,2866,6
"29047",596,2945,9
"29061",596,3134,9
"29066",596,3341,8
"29083",596,3746,8
"29088",596,3857,8
"29093",596,3994,10
"29764",613,666,8
"29768",613,696,8
"29777",613,765,5
"29789",613,862,8
"29809",613,1112,9
"29813",613,1150,8
"29817",613,1203,9
"29827",613,1437,10
"29835",613,1585,6
"29847",613,1787,8
"29852",613,1841,7
"29856",613,1875,6
"29866",613,1986,9
"29871",613,2056,9
"29875",613,2107,9
"29884",613,2211,6
"29896",613,2389,7
"29900",613,2460,11
"29912",613,2835,9
"29916",613,2866,9
"29925",613,2945,8
"29939",613,3134,10
"29944",613,3341,9
"29961",613,3746,9
"29966",613,3857,11
"29971",613,3994,13
"31476",666,696,4
"31485",666,765,7
"31497",666,862,6
"31517",666,1112,7
"31521",666,1150,8
"31525",666,1203,7
"31535",666,1437,8
"31543",666,1585,8
"31555",666,1787,6
"31560",666,1841,9
"31564",666,1875,6
"31574",666,1986,7
"31579",666,2056,7
"31583",666,2107,7
"31592",666,2211,6
"31604",666,2389,11
"31608",666,2460,7
"31620",666,2835,7
"31624",666,2866,7
"31633",666,2945,8
"31647",666,3134,8
"31652",666,3341,11
"31669",666,3746,7
"31674",666,3857,11
"31679",666,3994,5
"32315",696,765,5
"32327",696,862,8
"32347",696,1112,7
"32351",696,1150,6
"32355",696,1203,7
"32365",696,1437,8
"32373",696,1585,6
"32385",696,1787,6
"32390",696,1841,7
"32394",696,1875,10
"32404",696,1986,9
"32409",696,2056,7
"32413",696,2107,7
"32422",696,2211,8
"32434",696,2389,13
"32438",696,2460,9
"32450",696,2835,9
"32454",696,2866,7
"32463",696,2945,6
"32477",696,3134,8
"32482",696,3341,11
"32499",696,3746,7
"32504",696,3857,9
"32509",696,3994,9
"34136",765,862,7
"34156",765,1112,6
"34160",765,1150,7
"34164",765,1203,8
"34174",765,1437,7
"34182",765,1585,7
"34194",765,1787,5
"34199",765,1841,6
"34203",765,1875,9
"34213",765,1986,8
"34218",765,2056,8
"34222",765,2107,6
"34231",765,2211,9
"34243",765,2389,8
"34247",765,2460,8
"34259",765,2835,10
"34263",765,2866,8
"34272",765,2945,9
"34286",765,3134,9
"34291",765,3341,8
"34308",765,3746,8
"34313",765,3857,10
"34318",765,3994,10
"36442",862,1112,7
"36446",862,1150,6
"36450",862,1203,13
"36460",862,1437,6
"36468",862,1585,8
"36480",862,1787,6
"36485",862,1841,9
"36489",862,1875,6
"36499",862,1986,7
"36504",862,2056,9
"36508",862,2107,9
"36517",862,2211,12
"36529",862,2389,7
"36533",862,2460,7
"36545",862,2835,9
"36549",862,2866,7
"36558",862,2945,10
"36572",862,3134,6
"36577",862,3341,9
"36594",862,3746,11
"36599",862,3857,9
"36604",862,3994,7
"39936",1112,1150,5
"39940",1112,1203,8
"39950",1112,1437,7
"39958",1112,1585,7
"39970",1112,1787,7
"39975",1112,1841,6
"39979",1112,1875,7
"39989",1112,1986,6
"39994",1112,2056,4
"39998",1112,2107,6
"40007",1112,2211,11
"40019",1112,2389,8
"40023",1112,2460,8
"40035",1112,2835,10
"40039",1112,2866,8
"40048",1112,2945,11
"40062",1112,3134,7
"40067",1112,3341,6
"40084",1112,3746,8
"40089",1112,3857,8
"40094",1112,3994,8
"40590",1150,1203,7
"40600",1150,1437,8
"40608",1150,1585,8
"40620",1150,1787,6
"40625",1150,1841,9
"40629",1150,1875,8
"40639",1150,1986,9
"40644",1150,2056,9
"40648",1150,2107,7
"40657",1150,2211,10
"40669",1150,2389,11
"40673",1150,2460,11
"40685",1150,2835,11
"40689",1150,2866,9
"40698",1150,2945,12
"40712",1150,3134,4
"40717",1150,3341,9
"40734",1150,3746,9
"40739",1150,3857,11
"40744",1150,3994,11
"41234",1203,1437,9
"41242",1203,1585,7
"41254",1203,1787,7
"41259",1203,1841,6
"41263",1203,1875,7
"41273",1203,1986,8
"41278",1203,2056,10
"41282",1203,2107,6
"41291",1203,2211,5
"41303",1203,2389,10
"41307",1203,2460,10
"41319",1203,2835,6
"41323",1203,2866,8
"41332",1203,2945,9
"41346",1203,3134,9
"41351",1203,3341,10
"41368",1203,3746,6
"41373",1203,3857,8
"41378",1203,3994,8
"42757",1437,1585,6
"42769",1437,1787,6
"42774",1437,1841,7
"42778",1437,1875,8
"42788",1437,1986,9
"42793",1437,2056,9
"42797",1437,2107,9
"42806",1437,2211,10
"42818",1437,2389,7
"42822",1437,2460,5
"42834",1437,2835,11
"42838",1437,2866,11
"42847",1437,2945,8
"42861",1437,3134,6
"42866",1437,3341,5
"42883",1437,3746,11
"42888",1437,3857,7
"42893",1437,3994,7
"43909",1585,1787,4
"43914",1585,1841,3
"43918",1585,1875,6
"43928",1585,1986,9
"43933",1585,2056,9
"43937",1585,2107,7
"43946",1585,2211,8
"43958",1585,2389,9
"43962",1585,2460,11
"43974",1585,2835,9
"43978",1585,2866,7
"43987",1585,2945,8
"44001",1585,3134,6
"44006",1585,3341,9
"44023",1585,3746,7
"44028",1585,3857,5
"44033",1585,3994,9
"45504",1787,1841,7
"45508",1787,1875,6
"45518",1787,1986,7
"45523",1787,2056,11
"45527",1787,2107,7
"45536",1787,2211,8
"45548",1787,2389,11
"45552",1787,2460,11
"45564",1787,2835,11
"45568",1787,2866,9
"45577",1787,2945,10
"45591",1787,3134,6
"45596",1787,3341,11
"45613",1787,3746,7
"45618",1787,3857,9
"45623",1787,3994,7
"46128",1841,1875,5
"46138",1841,1986,6
"46143",1841,2056,8
"46147",1841,2107,6
"46156",1841,2211,9
"46168",1841,2389,8
"46172",1841,2460,10
"46184",1841,2835,6
"46188",1841,2866,4
"46197",1841,2945,7
"46211",1841,3134,9
"46216",1841,3341,6
"46233",1841,3746,6
"46238",1841,3857,4
"46243",1841,3994,8
"46616",1875,1986,5
"46621",1875,2056,11
"46625",1875,2107,9
"46634",1875,2211,8
"46646",1875,2389,7
"46650",1875,2460,11
"46662",1875,2835,5
"46666",1875,2866,7
"46675",1875,2945,8
"46689",1875,3134,10
"46694",1875,3341,9
"46711",1875,3746,9
"46716",1875,3857,7
"46721",1875,3994,7
"47746",1986,2056,8
"47750",1986,2107,10
"47759",1986,2211,9
"47771",1986,2389,10
"47775",1986,2460,10
"47787",1986,2835,8
"47791",1986,2866,6
"47800",1986,2945,7
"47814",1986,3134,11
"47819",1986,3341,8
"47836",1986,3746,4
"47841",1986,3857,8
"47846",1986,3994,6
"48275",2056,2107,4
"48284",2056,2211,7
"48296",2056,2389,8
"48300",2056,2460,6
"48312",2056,2835,8
"48316",2056,2866,6
"48325",2056,2945,7
"48339",2056,3134,7
"48344",2056,3341,4
"48361",2056,3746,6
"48366",2056,3857,8
"48371",2056,3994,8
"48686",2107,2211,5
"48698",2107,2389,8
"48702",2107,2460,8
"48714",2107,2835,6
"48718",2107,2866,4
"48727",2107,2945,9
"48741",2107,3134,5
"48746",2107,3341,6
"48763",2107,3746,6
"48768",2107,3857,8
"48773",2107,3994,8
"49544",2211,2389,9
"49548",2211,2460,9
"49560",2211,2835,7
"49564",2211,2866,7
"49573",2211,2945,6
"49587",2211,3134,8
"49592",2211,3341,9
"49609",2211,3746,5
"49614",2211,3857,11
"49619",2211,3994,9
"50550",2389,2460,4
"50562",2389,2835,6
"50566",2389,2866,8
"50575",2389,2945,9
"50589",2389,3134,9
"50594",2389,3341,6
"50611",2389,3746,12
"50616",2389,3857,6
"50621",2389,3994,8
"50864",2460,2835,8
"50868",2460,2866,8
"50877",2460,2945,9
"50891",2460,3134,7
"50896",2460,3341,6
"50913",2460,3746,10
"50918",2460,3857,8
"50923",2460,3994,4
"51678",2835,2866,4
"51687",2835,2945,5
"51701",2835,3134,11
"51706",2835,3341,8
"51723",2835,3746,8
"51728",2835,3857,4
"51733",2835,3994,6
"51925",2866,2945,7
"51939",2866,3134,7
"51944",2866,3341,8
"51961",2866,3746,4
"51966",2866,3857,6
"51971",2866,3994,6
"52416",2945,3134,12
"52421",2945,3341,7
"52438",2945,3746,7
"52443",2945,3857,5
"52448",2945,3994,9
"53002",3134,3341,7
"53019",3134,3746,7
"53024",3134,3857,9
"53029",3134,3994,7
"53179",3341,3746,8
"53184",3341,3857,6
"53189",3341,3994,8
"53541",3746,3857,8
"53546",3746,3994,6
"53596",3857,3994,6
